fname,labels,singled
cf3dc277.wav,Marimba_and_xylophone,True
c3d83c26.wav,Marimba_and_xylophone,True
1a6e927a.wav,Marimba_and_xylophone,True
d3e9be6f.wav,Marimba_and_xylophone,True
60764891.wav,Marimba_and_xylophone,True
cf3dc277.wav,Marimba_and_xylophone,True
8c8ce1f1.wav,Marimba_and_xylophone,True
3fc0a24f.wav,Marimba_and_xylophone,True
a3dabd3a.wav,Marimba_and_xylophone,True
4d514409.wav,Marimba_and_xylophone,True
4587c5da.wav,Marimba_and_xylophone,True
3fc0a24f.wav,Marimba_and_xylophone,True
edf1d504.wav,Sneeze,True
b9052e07.wav,Sneeze,True
54b413c0.wav,Sneeze,True
c36f1594.wav,Sneeze,True
ce0fdd9a.wav,Sneeze,True
76caa793.wav,Sneeze,True
794d43b1.wav,Sneeze,True
5606b6c1.wav,Sneeze,True
01e454e9.wav,Sneeze,True
c8a8e706.wav,Sneeze,True
ba252f7b.wav,Sneeze,True
ec4a5958.wav,Sneeze,True
748f09d4.wav,Sneeze,True
16991719.wav,Sneeze,True
ea4f8bc5.wav,Sneeze,True
0c09583c.wav,Sneeze,True
7b965dd2.wav,Sneeze,True
ec1de3c0.wav,Sneeze,True
8d07abea.wav,Sneeze,True
e025afa9.wav,Sneeze,True
1ec8afc4.wav,Sneeze,True
2aacef75.wav,Sneeze,True
f5362d20.wav,Sneeze,True
748f09d4.wav,Sneeze,True
bacaa74b.wav,Sneeze,True
5365070d.wav,Sneeze,True
c3bcd6ee.wav,Sneeze,True
b707bcbc.wav,Sneeze,True
5356f783.wav,Sneeze,True
ea4f8bc5.wav,Sneeze,True
ec4a5958.wav,Sneeze,True
56406597.wav,Sneeze,True
5971e221.wav,Sneeze,True
6bf9e4f1.wav,Sneeze,True
9e4416e0.wav,Sneeze,True
01e454e9.wav,Sneeze,True
a2ddb533.wav,Sneeze,True
c8331062.wav,Sneeze,True
16991719.wav,Sneeze,True
f5362d20.wav,Sneeze,True
29dc74db.wav,Sneeze,True
9f99d448.wav,Sneeze,True
431c5627.wav,Sneeze,True
1bb7a70d.wav,Sneeze,True
ae9e0208.wav,Sneeze,True
6ba3dc1e.wav,Sneeze,True
14dc9b55.wav,Sneeze,True
e0b66537.wav,Sneeze,True
19f12da4.wav,Sneeze,True
168781b3.wav,Sneeze,True
362b8d28.wav,Fill_(with_liquid),True
cf042f26.wav,Fill_(with_liquid),True
7fbbf012.wav,Fill_(with_liquid),True
15dc2c4a.wav,Fill_(with_liquid),True
13547907.wav,Fill_(with_liquid),True
3dd7cb3d.wav,Fill_(with_liquid),True
75dc6794.wav,Fill_(with_liquid),True
6ad5a9a7.wav,Fill_(with_liquid),True
9a1de982.wav,Fill_(with_liquid),True
533740a3.wav,Fill_(with_liquid),True
5df4a035.wav,Fill_(with_liquid),True
b231e3bf.wav,Fill_(with_liquid),True
0106eb6e.wav,Fill_(with_liquid),True
12b0760e.wav,Fill_(with_liquid),True
d5b807b4.wav,Fill_(with_liquid),True
17faa348.wav,Fill_(with_liquid),True
15dc2c4a.wav,Fill_(with_liquid),True
75dc6794.wav,Fill_(with_liquid),True
6621da95.wav,Fill_(with_liquid),True
e68dea57.wav,Fill_(with_liquid),True
54847f16.wav,Fill_(with_liquid),True
76e00008.wav,Fill_(with_liquid),True
dfda1df9.wav,Fill_(with_liquid),True
df2dc2f1.wav,Fill_(with_liquid),True
6b6d4e41.wav,Fill_(with_liquid),True
978cfa10.wav,Fill_(with_liquid),True
17faa348.wav,Fill_(with_liquid),True
3dd7cb3d.wav,Fill_(with_liquid),True
0a0c99af.wav,Fill_(with_liquid),True
6bfbc381.wav,Fill_(with_liquid),True
bc29d34e.wav,Fill_(with_liquid),True
5ba43a2c.wav,Fill_(with_liquid),True
3a01c251.wav,Fill_(with_liquid),True
5df8f523.wav,Fill_(with_liquid),True
1632ec80.wav,Fill_(with_liquid),True
3545f0cb.wav,Fill_(with_liquid),True
d5cbc8a9.wav,Fill_(with_liquid),True
e9ef8ac1.wav,Fill_(with_liquid),True
5ba43a2c.wav,Fill_(with_liquid),True
15dc2c4a.wav,Fill_(with_liquid),True
b08a8bf1.wav,Fill_(with_liquid),True
4ec5c56e.wav,Fill_(with_liquid),True
978cfa10.wav,Fill_(with_liquid),True
317c1351.wav,Fill_(with_liquid),True
9a1de982.wav,Fill_(with_liquid),True
dfda1df9.wav,Fill_(with_liquid),True
f9986605.wav,Fill_(with_liquid),True
5235e82d.wav,Fill_(with_liquid),True
69320ee1.wav,Fill_(with_liquid),True
b231e3bf.wav,Fill_(with_liquid),True
bc76c5c1.wav,Waves_and_surf,True
8dbe362e.wav,Waves_and_surf,True
85193925.wav,Waves_and_surf,True
5833e58b.wav,Waves_and_surf,True
8ca3c8ba.wav,Waves_and_surf,True
cabd50da.wav,Waves_and_surf,True
81cfb187.wav,Waves_and_surf,True
2af50a01.wav,Waves_and_surf,True
2ba3a9f0.wav,Waves_and_surf,True
cb5d1a52.wav,Waves_and_surf,True
d12e5f52.wav,Waves_and_surf,True
de429b86.wav,Waves_and_surf,True
60265690.wav,Waves_and_surf,True
74f8ba98.wav,Waves_and_surf,True
5758adff.wav,Waves_and_surf,True
fe863d2a.wav,Waves_and_surf,True
9545abf8.wav,Waves_and_surf,True
042ea9af.wav,Waves_and_surf,True
5a08219e.wav,Waves_and_surf,True
111168ba.wav,Waves_and_surf,True
f1582246.wav,Waves_and_surf,True
e0565167.wav,Waves_and_surf,True
f7756576.wav,Waves_and_surf,True
40995fba.wav,Waves_and_surf,True
cae194c8.wav,Waves_and_surf,True
8135720b.wav,Waves_and_surf,True
cf392dec.wav,Waves_and_surf,True
d72a5df0.wav,Waves_and_surf,True
9c9c8677.wav,Waves_and_surf,True
ca79e089.wav,Waves_and_surf,True
4a57bf7b.wav,Waves_and_surf,True
357a476b.wav,Waves_and_surf,True
f7756576.wav,Waves_and_surf,True
199b91c0.wav,Waves_and_surf,True
aeb40ad6.wav,Waves_and_surf,True
6f0e28cf.wav,Waves_and_surf,True
a4b3843d.wav,Waves_and_surf,True
b414e5a3.wav,Waves_and_surf,True
544f22f9.wav,Waves_and_surf,True
0107399e.wav,Waves_and_surf,True
01b2b6e8.wav,Waves_and_surf,True
655d8f04.wav,Waves_and_surf,True
c21f451d.wav,Waves_and_surf,True
874dc966.wav,Waves_and_surf,True
042ea9af.wav,Waves_and_surf,True
0f6991c0.wav,Waves_and_surf,True
20c6a6ed.wav,Waves_and_surf,True
97aab227.wav,Waves_and_surf,True
7bf582fb.wav,Waves_and_surf,True
4fdaad74.wav,Waves_and_surf,True
d3c49315.wav,Traffic_noise_and_roadway_noise,True
1ce04bb4.wav,Traffic_noise_and_roadway_noise,True
382604e7.wav,Traffic_noise_and_roadway_noise,True
e1915128.wav,Traffic_noise_and_roadway_noise,True
63288ea2.wav,Traffic_noise_and_roadway_noise,True
773a7e68.wav,Traffic_noise_and_roadway_noise,True
f2d55303.wav,Traffic_noise_and_roadway_noise,True
092123b0.wav,Traffic_noise_and_roadway_noise,True
4eb00d47.wav,Traffic_noise_and_roadway_noise,True
9fc821aa.wav,Traffic_noise_and_roadway_noise,True
7bbd2a18.wav,Traffic_noise_and_roadway_noise,True
d6f57051.wav,Traffic_noise_and_roadway_noise,True
4bfd29b0.wav,Traffic_noise_and_roadway_noise,True
55d716f8.wav,Traffic_noise_and_roadway_noise,True
c81f4f07.wav,Traffic_noise_and_roadway_noise,True
c405b7cc.wav,Traffic_noise_and_roadway_noise,True
4803c5d9.wav,Traffic_noise_and_roadway_noise,True
3576f58d.wav,Traffic_noise_and_roadway_noise,True
087dfc9d.wav,Traffic_noise_and_roadway_noise,True
010a1537.wav,Traffic_noise_and_roadway_noise,True
23ff10d0.wav,Traffic_noise_and_roadway_noise,True
1e0478f7.wav,Traffic_noise_and_roadway_noise,True
48c56bc9.wav,Traffic_noise_and_roadway_noise,True
16e85015.wav,Traffic_noise_and_roadway_noise,True
ff8bf7ee.wav,Traffic_noise_and_roadway_noise,True
4eb00d47.wav,Traffic_noise_and_roadway_noise,True
f00d6382.wav,Traffic_noise_and_roadway_noise,True
dbb375c7.wav,Traffic_noise_and_roadway_noise,True
05ac1d13.wav,Traffic_noise_and_roadway_noise,True
9495703c.wav,Traffic_noise_and_roadway_noise,True
45d69f60.wav,Traffic_noise_and_roadway_noise,True
ec211707.wav,Traffic_noise_and_roadway_noise,True
fa24e583.wav,Traffic_noise_and_roadway_noise,True
7bbd2a18.wav,Traffic_noise_and_roadway_noise,True
19339845.wav,Traffic_noise_and_roadway_noise,True
453c02c0.wav,Traffic_noise_and_roadway_noise,True
12ac6362.wav,Traffic_noise_and_roadway_noise,True
47c419c9.wav,Traffic_noise_and_roadway_noise,True
e9254315.wav,Traffic_noise_and_roadway_noise,True
8afec6d3.wav,Traffic_noise_and_roadway_noise,True
ab42f894.wav,Traffic_noise_and_roadway_noise,True
ddfa36bf.wav,Traffic_noise_and_roadway_noise,True
507f4ebb.wav,Traffic_noise_and_roadway_noise,True
94378bdf.wav,Traffic_noise_and_roadway_noise,True
e32d95ff.wav,Traffic_noise_and_roadway_noise,True
415dd38a.wav,Traffic_noise_and_roadway_noise,True
f64ebbba.wav,Traffic_noise_and_roadway_noise,True
e8341540.wav,Traffic_noise_and_roadway_noise,True
d1cb04af.wav,Traffic_noise_and_roadway_noise,True
e9254315.wav,Traffic_noise_and_roadway_noise,True
e1338fe5.wav,Drawer_open_or_close,True
ae978d0f.wav,Drawer_open_or_close,True
8569edd9.wav,Drawer_open_or_close,True
9d8bf5a2.wav,Drawer_open_or_close,True
42cadbba.wav,Drawer_open_or_close,True
213d8dc2.wav,Drawer_open_or_close,True
93d4098c.wav,Drawer_open_or_close,True
ab8bf5e8.wav,Drawer_open_or_close,True
9b8fecd3.wav,Drawer_open_or_close,True
40a85d60.wav,Drawer_open_or_close,True
5c070157.wav,Drawer_open_or_close,True
4b0c3a30.wav,Drawer_open_or_close,True
63153370.wav,Drawer_open_or_close,True
a2565513.wav,Drawer_open_or_close,True
44eb243c.wav,Drawer_open_or_close,True
5787af70.wav,Drawer_open_or_close,True
b3d747d0.wav,Drawer_open_or_close,True
ac8c37df.wav,Drawer_open_or_close,True
c30618d0.wav,Drawer_open_or_close,True
0115e06c.wav,Drawer_open_or_close,True
c038a7e6.wav,Drawer_open_or_close,True
de3f0e6f.wav,Drawer_open_or_close,True
76ff6ec9.wav,Drawer_open_or_close,True
89a7ddbc.wav,Drawer_open_or_close,True
ae978d0f.wav,Drawer_open_or_close,True
b3d747d0.wav,Drawer_open_or_close,True
3ef3f60c.wav,Drawer_open_or_close,True
71e374d9.wav,Drawer_open_or_close,True
3d0797ca.wav,Drawer_open_or_close,True
16496806.wav,Drawer_open_or_close,True
ced83823.wav,Drawer_open_or_close,True
9b8fecd3.wav,Drawer_open_or_close,True
c30618d0.wav,Drawer_open_or_close,True
b2480876.wav,Drawer_open_or_close,True
23d87239.wav,Drawer_open_or_close,True
db58049d.wav,Drawer_open_or_close,True
ba3bb0c1.wav,Drawer_open_or_close,True
42f6a4e9.wav,Drawer_open_or_close,True
6ab54a9d.wav,Drawer_open_or_close,True
70845507.wav,Drawer_open_or_close,True
771f6fa2.wav,Drawer_open_or_close,True
52edba35.wav,Drawer_open_or_close,True
a8cbd09e.wav,Drawer_open_or_close,True
77b59f4e.wav,Drawer_open_or_close,True
41a09501.wav,Drawer_open_or_close,True
4ddef250.wav,Drawer_open_or_close,True
a5c0a286.wav,Drawer_open_or_close,True
416b7f49.wav,Drawer_open_or_close,True
a8cbd09e.wav,Drawer_open_or_close,True
c50acc55.wav,Drawer_open_or_close,True
996bc337.wav,Applause,True
f86192c4.wav,Applause,True
51083c34.wav,Applause,True
7f6ee630.wav,Applause,True
bb195954.wav,Applause,True
1bee05e3.wav,Applause,True
65351c81.wav,Applause,True
8676375a.wav,Applause,True
7f146924.wav,Applause,True
86c33f9b.wav,Applause,True
9f1b9731.wav,Applause,True
2d7bd6af.wav,Applause,True
e51f77ee.wav,Applause,True
eaa46c62.wav,Applause,True
0c3a0cce.wav,Applause,True
eafa685d.wav,Applause,True
a29ac017.wav,Applause,True
6efbe0af.wav,Applause,True
86c33f9b.wav,Applause,True
5c51827a.wav,Applause,True
b435a6d2.wav,Applause,True
1bf341ae.wav,Applause,True
2c2ec33c.wav,Applause,True
b2f45dbf.wav,Applause,True
f51de682.wav,Applause,True
91e676d0.wav,Applause,True
60d638f4.wav,Applause,True
92c66acd.wav,Applause,True
80276735.wav,Applause,True
0fc4d810.wav,Applause,True
1326e2b8.wav,Applause,True
b185eae6.wav,Applause,True
e8e7e299.wav,Applause,True
aebbd021.wav,Applause,True
79b10c96.wav,Applause,True
a52cc94c.wav,Applause,True
a6325513.wav,Applause,True
f51de682.wav,Applause,True
917edb0f.wav,Applause,True
35c8a806.wav,Applause,True
5a440310.wav,Applause,True
47d53c72.wav,Applause,True
57bbebd2.wav,Applause,True
ddee0075.wav,Applause,True
57bbebd2.wav,Applause,True
f515272b.wav,Applause,True
996bc337.wav,Applause,True
1bee05e3.wav,Applause,True
44182e9a.wav,Applause,True
58848adc.wav,Applause,True
03f57250.wav,Trickle_and_dribble,True
0e2c72f3.wav,Trickle_and_dribble,True
48f7a1a7.wav,Trickle_and_dribble,True
0af462cf.wav,Trickle_and_dribble,True
c9811d0b.wav,Trickle_and_dribble,True
1eb94eed.wav,Trickle_and_dribble,True
a1fe10fc.wav,Trickle_and_dribble,True
6ae4f515.wav,Trickle_and_dribble,True
ce8a5a06.wav,Trickle_and_dribble,True
312c3a71.wav,Trickle_and_dribble,True
e4db2302.wav,Trickle_and_dribble,True
7d343460.wav,Trickle_and_dribble,True
21950ec4.wav,Trickle_and_dribble,True
0aabf1a4.wav,Trickle_and_dribble,True
613e4ffe.wav,Trickle_and_dribble,True
2466b0dd.wav,Trickle_and_dribble,True
932eafac.wav,Trickle_and_dribble,True
6e5379ec.wav,Trickle_and_dribble,True
4a8f7729.wav,Trickle_and_dribble,True
96ddce0c.wav,Trickle_and_dribble,True
7f3c7928.wav,Trickle_and_dribble,True
af3cf0c1.wav,Trickle_and_dribble,True
6ff83bc3.wav,Trickle_and_dribble,True
7e3b0327.wav,Trickle_and_dribble,True
83da85ae.wav,Trickle_and_dribble,True
9b231cf2.wav,Trickle_and_dribble,True
d4cf17cf.wav,Trickle_and_dribble,True
d4e753c5.wav,Trickle_and_dribble,True
96ddce0c.wav,Trickle_and_dribble,True
e49a03c9.wav,Trickle_and_dribble,True
45d4f365.wav,Trickle_and_dribble,True
ee8707fc.wav,Trickle_and_dribble,True
48f7a1a7.wav,Trickle_and_dribble,True
a5389e81.wav,Trickle_and_dribble,True
45d4f365.wav,Trickle_and_dribble,True
6e5379ec.wav,Trickle_and_dribble,True
164af17f.wav,Trickle_and_dribble,True
d4cf17cf.wav,Trickle_and_dribble,True
b32e65e7.wav,Trickle_and_dribble,True
78f7df7d.wav,Trickle_and_dribble,True
845ee7e1.wav,Trickle_and_dribble,True
bd4187d6.wav,Trickle_and_dribble,True
d82260b3.wav,Trickle_and_dribble,True
158d96da.wav,Trickle_and_dribble,True
861857e9.wav,Trickle_and_dribble,True
9ee92c67.wav,Trickle_and_dribble,True
de77b12c.wav,Trickle_and_dribble,True
a0800333.wav,Trickle_and_dribble,True
932eafac.wav,Trickle_and_dribble,True
0e2c72f3.wav,Trickle_and_dribble,True
53ed91f7.wav,Chink_and_clink,True
0fab4224.wav,Chink_and_clink,True
faac17f8.wav,Chink_and_clink,True
ecc3c22f.wav,Chink_and_clink,True
6751d849.wav,Chink_and_clink,True
34d93059.wav,Chink_and_clink,True
491bc1e2.wav,Chink_and_clink,True
0dc38b5e.wav,Chink_and_clink,True
b31aab9e.wav,Chink_and_clink,True
155a59c2.wav,Chink_and_clink,True
2f9449d5.wav,Chink_and_clink,True
c75cba44.wav,Chink_and_clink,True
234d75a0.wav,Chink_and_clink,True
e47f72c0.wav,Chink_and_clink,True
34d93059.wav,Chink_and_clink,True
04059b5f.wav,Chink_and_clink,True
7bbf76ec.wav,Chink_and_clink,True
2cb10e7d.wav,Chink_and_clink,True
e62344de.wav,Chink_and_clink,True
e70a6e18.wav,Chink_and_clink,True
f5f1573c.wav,Chink_and_clink,True
0f657183.wav,Chink_and_clink,True
d29e4dc5.wav,Chink_and_clink,True
e3037bce.wav,Chink_and_clink,True
f98cda6f.wav,Chink_and_clink,True
b9afbc2e.wav,Chink_and_clink,True
a1c6c024.wav,Chink_and_clink,True
34d93059.wav,Chink_and_clink,True
ec3cb886.wav,Chink_and_clink,True
c63a00b3.wav,Chink_and_clink,True
187f0bf1.wav,Chink_and_clink,True
62651fad.wav,Chink_and_clink,True
53ed91f7.wav,Chink_and_clink,True
fcb2ea07.wav,Chink_and_clink,True
0b4b0c89.wav,Chink_and_clink,True
e531a049.wav,Chink_and_clink,True
3701574a.wav,Chink_and_clink,True
bd6f51de.wav,Chink_and_clink,True
b4bad104.wav,Chink_and_clink,True
e70a6e18.wav,Chink_and_clink,True
96bdcbcb.wav,Chink_and_clink,True
b6c4ca8b.wav,Chink_and_clink,True
6746ea6b.wav,Chink_and_clink,True
6bcf8e0c.wav,Chink_and_clink,True
db0e2c1a.wav,Chink_and_clink,True
dcd1893f.wav,Chink_and_clink,True
47233a9b.wav,Chink_and_clink,True
f7711539.wav,Chink_and_clink,True
fcb2ea07.wav,Chink_and_clink,True
52a3cb2a.wav,Chink_and_clink,True
6e918ba7.wav,Knock,True
23f8bcb1.wav,Knock,True
ded6f514.wav,Knock,True
083422ec.wav,Knock,True
958c98f4.wav,Knock,True
ee6a1929.wav,Knock,True
2fb6e9ff.wav,Knock,True
5607e885.wav,Knock,True
df5e48ce.wav,Knock,True
f3e29a4e.wav,Knock,True
a51ecdf2.wav,Knock,True
c1fd2f62.wav,Knock,True
783fe8c4.wav,Knock,True
2dd6e5de.wav,Knock,True
2cb1dd9f.wav,Knock,True
d824d5ab.wav,Knock,True
2cb1dd9f.wav,Knock,True
56a5595e.wav,Knock,True
0be46d07.wav,Knock,True
d03faa2d.wav,Knock,True
23b5903c.wav,Knock,True
4663ad0b.wav,Knock,True
ee05119c.wav,Knock,True
56a5595e.wav,Knock,True
552bad2e.wav,Knock,True
adaeb119.wav,Knock,True
e7dd3517.wav,Knock,True
2eb8f374.wav,Knock,True
e8ed9b9a.wav,Knock,True
7449675d.wav,Knock,True
9044eb15.wav,Knock,True
f6b9084f.wav,Knock,True
51293aa3.wav,Knock,True
a7558abc.wav,Knock,True
761fd69e.wav,Knock,True
428c52aa.wav,Knock,True
2fb6e9ff.wav,Knock,True
51293aa3.wav,Knock,True
6fe98a10.wav,Knock,True
1deecb49.wav,Knock,True
99979c4e.wav,Knock,True
2dd6e5de.wav,Knock,True
c40caf0a.wav,Knock,True
99979c4e.wav,Knock,True
9b97737f.wav,Knock,True
20d7b381.wav,Knock,True
0c498427.wav,Knock,True
f8e40494.wav,Knock,True
95692841.wav,Knock,True
d39025a2.wav,Knock,True
e7e2be32.wav,Cricket,True
aeb302e8.wav,Cricket,True
7ed75158.wav,Cricket,True
df560eb6.wav,Cricket,True
5197562f.wav,Cricket,True
83c9d336.wav,Cricket,True
ebb9500e.wav,Cricket,True
71114c19.wav,Cricket,True
79e6ff6b.wav,Cricket,True
0c10b9ea.wav,Cricket,True
b84dfe06.wav,Cricket,True
83eecd1c.wav,Cricket,True
a37115cf.wav,Cricket,True
ac9c681f.wav,Cricket,True
2d69ad4c.wav,Cricket,True
a55e1022.wav,Cricket,True
5869f5a2.wav,Cricket,True
d198712f.wav,Cricket,True
c726df10.wav,Cricket,True
c967a4a3.wav,Cricket,True
4dc8b9fb.wav,Cricket,True
f58de2db.wav,Cricket,True
8d5d944c.wav,Cricket,True
556d6574.wav,Cricket,True
aeb302e8.wav,Cricket,True
167c2e05.wav,Cricket,True
74f6a931.wav,Cricket,True
bba84af0.wav,Cricket,True
08cb97f5.wav,Cricket,True
1b40d660.wav,Cricket,True
2e8607eb.wav,Cricket,True
ce93adc3.wav,Cricket,True
f1cd0739.wav,Cricket,True
d483598b.wav,Cricket,True
df560eb6.wav,Cricket,True
78c74d0e.wav,Cricket,True
8518c6bf.wav,Cricket,True
66833542.wav,Cricket,True
563691f8.wav,Cricket,True
23440463.wav,Cricket,True
0c10b9ea.wav,Cricket,True
c02cec27.wav,Cricket,True
ad4eb2eb.wav,Cricket,True
d198712f.wav,Cricket,True
df13c32a.wav,Cricket,True
ed2026cd.wav,Cricket,True
29af013c.wav,Cricket,True
af55a721.wav,Cricket,True
9ddad838.wav,Cricket,True
d0c31f15.wav,Cricket,True
c924825e.wav,Gasp,True
25bbf82f.wav,Gasp,True
970dc832.wav,Gasp,True
25bbf82f.wav,Gasp,True
cdf7885e.wav,Gasp,True
2edef2fa.wav,Gasp,True
8f1c1ec8.wav,Gasp,True
89750781.wav,Gasp,True
e6d734ee.wav,Gasp,True
aca26b98.wav,Gasp,True
65a030ec.wav,Gasp,True
070c143e.wav,Gasp,True
9e04e219.wav,Gasp,True
96880ccb.wav,Gasp,True
448ab37e.wav,Gasp,True
7ee7f525.wav,Gasp,True
fc9f59cd.wav,Gasp,True
79dc557c.wav,Gasp,True
6611caf8.wav,Gasp,True
40676e5e.wav,Gasp,True
f775ccd3.wav,Gasp,True
e6d734ee.wav,Gasp,True
c6e2c3c4.wav,Gasp,True
1cfc9a6f.wav,Gasp,True
74d61046.wav,Gasp,True
b72d942b.wav,Gasp,True
448ab37e.wav,Gasp,True
fa542e0d.wav,Gasp,True
758593e8.wav,Gasp,True
136bad2e.wav,Gasp,True
1c725578.wav,Gasp,True
f846ec8a.wav,Gasp,True
c6e2c3c4.wav,Gasp,True
b0081672.wav,Gasp,True
970dc832.wav,Gasp,True
5559c02c.wav,Gasp,True
67779691.wav,Gasp,True
53facd38.wav,Gasp,True
ad3310c6.wav,Gasp,True
f775ccd3.wav,Gasp,True
71cef07f.wav,Gasp,True
71cef07f.wav,Gasp,True
4ac382ba.wav,Gasp,True
53c9c2d2.wav,Gasp,True
ee5adf6f.wav,Gasp,True
c97d4094.wav,Gasp,True
53c9c2d2.wav,Gasp,True
77ccba2b.wav,Gasp,True
9e04e219.wav,Gasp,True
c97d4094.wav,Gasp,True
9a3139b6.wav,Shatter,True
714a2789.wav,Shatter,True
9c7a782f.wav,Shatter,True
1176ce8b.wav,Shatter,True
0bc58708.wav,Shatter,True
dfb89f13.wav,Shatter,True
d737278e.wav,Shatter,True
932eab6f.wav,Shatter,True
8c845f1b.wav,Shatter,True
a2f97c6f.wav,Shatter,True
4a71f229.wav,Shatter,True
4bfd499b.wav,Shatter,True
4962f637.wav,Shatter,True
9a3139b6.wav,Shatter,True
87c010be.wav,Shatter,True
1429f134.wav,Shatter,True
a2f97c6f.wav,Shatter,True
3d4b8e3d.wav,Shatter,True
c79fd58f.wav,Shatter,True
4a643648.wav,Shatter,True
eb0636fe.wav,Shatter,True
26ee7b27.wav,Shatter,True
50c3d134.wav,Shatter,True
47771f2f.wav,Shatter,True
62cf0c55.wav,Shatter,True
cee3bbdb.wav,Shatter,True
a4ff50b4.wav,Shatter,True
30ae27a4.wav,Shatter,True
92275bb4.wav,Shatter,True
0dff6e87.wav,Shatter,True
9261268f.wav,Shatter,True
4a71f229.wav,Shatter,True
c79fd58f.wav,Shatter,True
a23294a7.wav,Shatter,True
139f366a.wav,Shatter,True
91a34bb0.wav,Shatter,True
14df07af.wav,Shatter,True
ba48c98d.wav,Shatter,True
8c7745ec.wav,Shatter,True
3d4b8e3d.wav,Shatter,True
66cbda77.wav,Shatter,True
14df07af.wav,Shatter,True
fdb97251.wav,Shatter,True
baacfc3d.wav,Shatter,True
8c7745ec.wav,Shatter,True
a9b5d37d.wav,Shatter,True
665abc54.wav,Shatter,True
3a4ba90d.wav,Shatter,True
10743a0e.wav,Shatter,True
a23294a7.wav,Shatter,True
d4934473.wav,Zipper_(clothing),True
58038ffa.wav,Zipper_(clothing),True
0395a1d4.wav,Zipper_(clothing),True
d2a4bf3b.wav,Zipper_(clothing),True
a191ae1b.wav,Zipper_(clothing),True
46a0b007.wav,Zipper_(clothing),True
d28fa70d.wav,Zipper_(clothing),True
e0cb160d.wav,Zipper_(clothing),True
4f8b5a15.wav,Zipper_(clothing),True
c0aafe6b.wav,Zipper_(clothing),True
31c5241d.wav,Zipper_(clothing),True
e0cb160d.wav,Zipper_(clothing),True
98db33b3.wav,Zipper_(clothing),True
08eeefd7.wav,Zipper_(clothing),True
087a2f52.wav,Zipper_(clothing),True
99047c0c.wav,Zipper_(clothing),True
25fcac7d.wav,Zipper_(clothing),True
548b76a9.wav,Zipper_(clothing),True
068a47fc.wav,Zipper_(clothing),True
04f5b72e.wav,Zipper_(clothing),True
34e04926.wav,Zipper_(clothing),True
028cd525.wav,Zipper_(clothing),True
96f1f525.wav,Zipper_(clothing),True
96f9d219.wav,Zipper_(clothing),True
d3e4a81e.wav,Zipper_(clothing),True
238b7330.wav,Zipper_(clothing),True
0dd61ae5.wav,Zipper_(clothing),True
72726f08.wav,Zipper_(clothing),True
1b72e4b7.wav,Zipper_(clothing),True
cbf76684.wav,Zipper_(clothing),True
61a64ea3.wav,Zipper_(clothing),True
1d0457f5.wav,Zipper_(clothing),True
99047c0c.wav,Zipper_(clothing),True
665b1c0d.wav,Zipper_(clothing),True
34e04926.wav,Zipper_(clothing),True
1b1e411e.wav,Zipper_(clothing),True
99895870.wav,Zipper_(clothing),True
a191ae1b.wav,Zipper_(clothing),True
59ac45cc.wav,Zipper_(clothing),True
a82eb4b2.wav,Zipper_(clothing),True
8af91af4.wav,Zipper_(clothing),True
1e0b3f60.wav,Zipper_(clothing),True
2142cf87.wav,Zipper_(clothing),True
93ae1a7c.wav,Zipper_(clothing),True
fc83f292.wav,Zipper_(clothing),True
e9aab31e.wav,Zipper_(clothing),True
52e955a2.wav,Zipper_(clothing),True
58038ffa.wav,Zipper_(clothing),True
a4b0edfd.wav,Zipper_(clothing),True
fc83f292.wav,Zipper_(clothing),True
3f2e77df.wav,Electric_guitar,True
46f0127f.wav,Electric_guitar,True
cc90e0d8.wav,Electric_guitar,True
b0709fd8.wav,Electric_guitar,True
04c1d7e9.wav,Electric_guitar,True
76ce0ce8.wav,Electric_guitar,True
9203c34f.wav,Electric_guitar,True
d0244ec6.wav,Electric_guitar,True
3bd2ce3e.wav,Electric_guitar,True
5502ee16.wav,Electric_guitar,True
9a356b27.wav,Electric_guitar,True
d443da26.wav,Electric_guitar,True
69709f7c.wav,Electric_guitar,True
b8bb03f0.wav,Electric_guitar,True
b892089a.wav,Electric_guitar,True
2c528a40.wav,Electric_guitar,True
f9e4915d.wav,Electric_guitar,True
488968df.wav,Electric_guitar,True
7e3ac1b9.wav,Electric_guitar,True
1a9e9a1d.wav,Electric_guitar,True
02b59327.wav,Electric_guitar,True
81065597.wav,Electric_guitar,True
e3324f8f.wav,Electric_guitar,True
3e389a9b.wav,Electric_guitar,True
639ecc82.wav,Electric_guitar,True
70632a79.wav,Electric_guitar,True
6c71421b.wav,Electric_guitar,True
7c30aa03.wav,Electric_guitar,True
34077dcd.wav,Electric_guitar,True
4908a7d9.wav,Electric_guitar,True
20a5126f.wav,Electric_guitar,True
6f4132f6.wav,Electric_guitar,True
6d0980ba.wav,Electric_guitar,True
b0709fd8.wav,Electric_guitar,True
44976cd0.wav,Electric_guitar,True
3ed30383.wav,Electric_guitar,True
f3380909.wav,Electric_guitar,True
94e8f1f2.wav,Electric_guitar,True
82abb061.wav,Electric_guitar,True
76ce0ce8.wav,Electric_guitar,True
b8bb03f0.wav,Electric_guitar,True
ac1c163a.wav,Electric_guitar,True
ef03d970.wav,Electric_guitar,True
54cf38ad.wav,Electric_guitar,True
